Dataset ID,Index,Area,Row Index,Beginning X,Ending X,FWHM,Center,Height
Spot 16_mz109_158_R,1,7208.96,381,37.9,38.1,0.05,38,72089.6
Spot 16_mz109_159_B,1,662.7235955,382,37.9,38.1,38.01666667,38.1,7363.59551
Spot 16_mz109_159_G,1,2069.557895,382,37.9,38.1,38.02666667,38.1,25294.59649
Spot 16_mz109_160_B,1,637.1555555,382,37.9,38.1,38.05,38.1,12743.11111
Spot 16_mz109_160_G,1,280.8685715,382,37.9,38.1,38.03333333,38.1,3744.91429
Spot 16_mz109_160_R,1,1221.857627,382,37.9,38.1,38.03,38.1,15550.91525
Spot 16_mz109_161_B,1,722.0067795,382,37.9,38.1,38.05,38.1,14440.13559
Spot 16_mz109_161_G,1,655.3600005,382,37.9,38.1,37.975,38.1,5617.37143
Spot 16_mz109_161_R,1,728.177778,382,37.9,38.1,38,38.1,7281.77778
Spot 16_mz109_162_B,1,0,380,37.9,38.1,0,37.9,0
Spot 16_mz109_162_G,1,163.84,382,37.9,38.1,38.05,38.1,3276.8
Spot 16_mz109_162_R,1,221.4054055,382,37.9,38.1,38.05,38.1,4428.10811
Spot 16_mz109_163_G,1,5831.59322,381,37.9,38.1,0.05,38,57760.54237
Spot 16_mz109_163_R,1,4525.104762,381,37.9,38.1,0.05,38,45251.04762
Spot 16_mz109_164_R,1,3168.773626,381,37.9,38.1,0.05,38,31687.73626
Spot 9_mz 55_14_G,2,248417.5622,552,54.9,55.2,0.085591071,55.1,1741090.268
Spot 9_mz 55_15_G,2,251832.3916,552,54.9,55.2,0.115656313,55.1,1575155.469
Spot 9_mz 55_56_G,2,77004.8,552,54.9,55.2,0.149503722,55.1,384789.9429
Spot 9_mz 55_68_B,2,199738.0776,552,54.9,55.2,0.0660859,55.1,1595361.433
Spot 9_mz 55_68_G,2,157961.0353,552,54.9,55.2,0.063202247,55.1,1301082.353
Spot 9_mz 55_68_R,2,164996.5176,552,54.9,55.2,0.065505725,55.1,1323248.941
Spot 10_106_9_1_B,2,293190.2915,552,54.9,55.2,0.145264848,55.1,1530654.373
Spot 10_106_9_1_G,2,316598.4582,552,54.9,55.2,0.141632317,55.1,1699169.745
Spot 10_106_9_1_R,2,406973.3587,552,54.9,55.2,0.081907126,55.1,2917392.254
Spot 15_23_12_B,2,195221.6615,552,54.9,55.2,0.073544304,55.1,1464477.538
Spot 15_23_15_R,2,153541.4857,552,54.9,55.2,0.076202929,55.1,1136737.524
Spot 15_23_17_G,2,180224,552,54.9,55.2,0.066780642,55.1,1434447.448
Spot 15_23_17_R,2,128575.3905,552,54.9,55.2,0.070353982,55.1,992402.2857
Spot 15_23_23_R,2,199338.6667,552,54.9,55.2,0.104048583,55.1,1305258.667
Spot 15_23_53_B,2,124685.0169,552,54.9,55.2,0.078136882,55.1,913060.8814
Spot 15_23_54_B,2,60335.86087,552,54.9,55.2,0.071555556,55.1,458752
Spot 15_23_54_G,2,91948.99394,552,54.9,55.2,0.070137525,55.1,708980.3636
Spot 15_23_54_R,2,161148.3429,552,54.9,55.2,0.069803922,55.1,1249865.143
Spot 15_23_69_B,2,243712,552,54.9,55.2,0.065151515,55.1,1972633.6
Spot 15_23_108_B,2,233558.2316,552,54.9,55.2,0.078955823,55.1,1695312.842
